date,city,counts
2018-10-29,Roma-2,3
2018-10-30,Roma-2,5
2018-10-31,Roma-2,6
2018-11-02,Roma-2,4
2018-11-03,Roma-2,1
2018-11-05,Roma-2,4
2018-11-06,Roma-2,4
2018-11-07,Roma-2,7
2018-11-08,Roma-2,4
2018-11-09,Roma-2,6
2018-11-10,Roma-2,11
2018-11-11,Roma-2,3
2018-11-12,Roma-2,9
2018-11-13,Roma-2,6
2018-11-14,Roma-2,3
2018-11-15,Roma-2,4
2018-11-16,Roma-2,4
2018-11-17,Roma-2,4
2018-11-19,Roma-2,4
2018-11-20,Roma-2,5
2018-11-21,Roma-2,3
2018-11-22,Roma-2,6
2018-11-23,Roma-2,7
2018-11-24,Roma-2,14
2018-11-25,Roma-2,4
2018-11-26,Roma-2,7
2018-11-27,Roma-2,10
2018-11-28,Roma-2,9
2018-11-29,Roma-2,2
2018-11-30,Roma-2,8
2018-12-01,Roma-2,7
2018-12-03,Roma-2,6
2018-12-04,Roma-2,6
2018-12-05,Roma-2,5
2018-12-06,Roma-2,8
2018-12-07,Roma-2,9
2018-12-09,Roma-2,1
2018-12-11,Roma-2,6
2018-12-12,Roma-2,5
2018-12-13,Roma-2,8
2018-12-14,Roma-2,3
2018-12-15,Roma-2,8
2018-12-17,Roma-2,7
2018-12-18,Roma-2,3
2018-12-19,Roma-2,4
2018-12-20,Roma-2,6
2018-12-21,Roma-2,6
2018-12-22,Roma-2,12
2018-12-23,Roma-2,2
2018-12-24,Roma-2,4
2018-12-27,Roma-2,5
2018-12-28,Roma-2,7
2018-12-29,Roma-2,8
2018-12-30,Roma-2,1
2018-12-31,Roma-2,6
2019-01-02,Roma-2,2
2019-01-03,Roma-2,2
2019-01-04,Roma-2,6
2019-01-05,Roma-2,3
2019-01-07,Roma-2,5
2019-01-08,Roma-2,2
2019-01-09,Roma-2,3
2019-01-10,Roma-2,2
2019-01-11,Roma-2,2
2019-01-12,Roma-2,2
2019-01-14,Roma-2,2
2019-01-15,Roma-2,2
2019-01-16,Roma-2,1
2019-01-17,Roma-2,1
2019-01-18,Roma-2,2
2019-01-19,Roma-2,3
2019-01-21,Roma-2,2
2019-01-22,Roma-2,2
2019-01-23,Roma-2,1
2019-01-26,Roma-2,2
2019-01-27,Roma-2,2
2019-01-28,Roma-2,3
2019-01-29,Roma-2,2
2019-01-31,Roma-2,5
2019-02-01,Roma-2,2
2019-02-02,Roma-2,6
2019-02-04,Roma-2,1
2019-02-05,Roma-2,4
2019-02-06,Roma-2,3
2019-02-07,Roma-2,4
2019-02-08,Roma-2,4
2019-02-09,Roma-2,3
2019-02-10,Roma-2,2
2019-02-11,Roma-2,3
2019-02-12,Roma-2,4
2019-02-13,Roma-2,3
2019-02-14,Roma-2,2
2019-02-15,Roma-2,1
2019-02-16,Roma-2,3
2019-02-17,Roma-2,2
2019-02-18,Roma-2,1
2019-02-20,Roma-2,1
2019-02-21,Roma-2,2
2019-02-22,Roma-2,2
2019-02-23,Roma-2,2
2019-02-25,Roma-2,3
2019-02-26,Roma-2,2
2019-02-27,Roma-2,1
2019-02-28,Roma-2,4
2019-03-01,Roma-2,5
2019-03-02,Roma-2,3
2019-03-03,Roma-2,1
2019-03-04,Roma-2,3
2019-03-06,Roma-2,1
2019-03-07,Roma-2,3
2019-03-08,Roma-2,3
2019-03-09,Roma-2,3
2019-03-10,Roma-2,1
2019-03-11,Roma-2,4
2019-03-12,Roma-2,4
2019-03-13,Roma-2,3
2019-03-14,Roma-2,3
2019-03-15,Roma-2,4
2019-03-16,Roma-2,3
2019-03-17,Roma-2,1
2019-03-18,Roma-2,2
2019-03-19,Roma-2,6
2019-03-20,Roma-2,1
2019-03-21,Roma-2,4
2019-03-22,Roma-2,3
2019-03-23,Roma-2,4
2019-03-24,Roma-2,1
2019-03-25,Roma-2,4
2019-03-26,Roma-2,4
2019-03-27,Roma-2,5
2019-03-28,Roma-2,2
2019-03-29,Roma-2,6
2019-03-30,Roma-2,7
2019-03-31,Roma-2,3
2019-04-01,Roma-2,2
2019-04-02,Roma-2,6
2019-04-03,Roma-2,3
2019-04-04,Roma-2,2
2019-04-05,Roma-2,2
2019-04-06,Roma-2,3
2019-04-07,Roma-2,1
2019-04-08,Roma-2,3
2019-04-09,Roma-2,2
2019-04-10,Roma-2,2
2019-04-11,Roma-2,1
2019-04-12,Roma-2,6
2019-04-13,Roma-2,4
2019-04-15,Roma-2,4
2019-04-16,Roma-2,2
2019-04-17,Roma-2,1
2019-04-18,Roma-2,5
2019-04-19,Roma-2,1
2019-04-20,Roma-2,2
2019-04-23,Roma-2,1
2019-04-24,Roma-2,2
2019-04-25,Roma-2,2
2019-04-26,Roma-2,3
2019-04-27,Roma-2,2
2019-04-28,Roma-2,1
2019-04-29,Roma-2,2
2019-04-30,Roma-2,3
2019-05-02,Roma-2,5
2019-05-03,Roma-2,3
2019-05-04,Roma-2,4
2019-05-06,Roma-2,4
2019-05-07,Roma-2,3
2019-05-08,Roma-2,2
2019-05-09,Roma-2,1
2019-05-10,Roma-2,2
2019-05-11,Roma-2,1
2019-05-12,Roma-2,1
2019-05-13,Roma-2,3
2019-05-14,Roma-2,1
2019-05-15,Roma-2,2
2019-05-16,Roma-2,1
2019-05-17,Roma-2,1
2019-05-18,Roma-2,2
2019-05-20,Roma-2,3
2019-05-21,Roma-2,1
2019-05-22,Roma-2,1
2019-05-23,Roma-2,3
2019-05-24,Roma-2,1
2019-05-25,Roma-2,4
2019-05-26,Roma-2,2
2019-05-27,Roma-2,2
2019-05-28,Roma-2,1
2019-05-31,Roma-2,1
2019-06-01,Roma-2,4
2019-06-03,Roma-2,1
2019-06-04,Roma-2,2
2019-06-06,Roma-2,2
2019-06-08,Roma-2,2
2019-06-10,Roma-2,1
2019-06-14,Roma-2,1
2019-06-15,Roma-2,1
2019-06-18,Roma-2,1
2019-06-19,Roma-2,1
2019-06-21,Roma-2,1
2019-06-22,Roma-2,2
2019-06-24,Roma-2,1
2019-06-26,Roma-2,1
2019-06-28,Roma-2,2
2019-07-01,Roma-2,2
2019-07-03,Roma-2,1
2019-07-04,Roma-2,1
2019-07-06,Roma-2,1
2019-07-09,Roma-2,1
2019-07-11,Roma-2,2
2019-07-12,Roma-2,3
2019-07-13,Roma-2,1
2019-07-15,Roma-2,1
2019-07-16,Roma-2,1
2019-07-18,Roma-2,1
2019-07-19,Roma-2,2
2019-07-20,Roma-2,2
2019-07-30,Roma-2,3
2019-08-05,Roma-2,1
2019-08-08,Roma-2,1
2019-08-17,Roma-2,1
2019-08-19,Roma-2,2
2019-08-22,Roma-2,1
2019-08-24,Roma-2,1
2019-08-27,Roma-2,1
2019-09-03,Roma-2,2
2019-09-04,Roma-2,2
2019-09-06,Roma-2,2
2019-09-07,Roma-2,2
2019-09-09,Roma-2,2
2019-09-10,Roma-2,1
2019-09-11,Roma-2,1
2019-09-14,Roma-2,1
2019-09-18,Roma-2,1
2019-09-21,Roma-2,1
2019-10-01,Roma-2,3
2019-10-03,Roma-2,1
2019-10-04,Roma-2,1
2019-10-05,Roma-2,2
2019-10-07,Roma-2,1
2019-10-10,Roma-2,1
2019-10-11,Roma-2,1
2019-10-12,Roma-2,3
2019-10-15,Roma-2,1
2019-10-16,Roma-2,2
2019-10-17,Roma-2,1
2019-10-18,Roma-2,2
2019-10-22,Roma-2,1
2019-10-23,Roma-2,2
2019-10-24,Roma-2,1
2019-10-25,Roma-2,1
2019-10-26,Roma-2,2
2019-10-28,Roma-2,2
2019-10-29,Roma-2,1
2019-10-30,Roma-2,1
2019-11-02,Roma-2,1
2019-11-04,Roma-2,1
2019-11-07,Roma-2,1
2019-11-09,Roma-2,2
2019-11-11,Roma-2,1
2019-11-20,Roma-2,2
2019-11-26,Roma-2,1
2019-11-27,Roma-2,2
2019-11-30,Roma-2,3
2019-12-03,Roma-2,4
2019-12-12,Roma-2,1
2019-12-16,Roma-2,1
2019-12-17,Roma-2,1
2019-12-20,Roma-2,1
2019-12-21,Roma-2,1
2019-12-30,Roma-2,1
2020-01-03,Roma-2,1
2020-01-04,Roma-2,2
2020-01-08,Roma-2,1
2020-01-11,Roma-2,2
2020-01-13,Roma-2,1
2020-01-14,Roma-2,1
2020-01-15,Roma-2,1
2020-01-18,Roma-2,4
2020-01-20,Roma-2,2
2020-01-21,Roma-2,1
2020-01-23,Roma-2,1
2020-01-25,Roma-2,2
2020-01-27,Roma-2,1
2020-02-01,Roma-2,1
2020-02-04,Roma-2,1
2020-02-05,Roma-2,1
2020-02-08,Roma-2,1
2020-02-14,Roma-2,1
2020-02-18,Roma-2,1
2020-02-19,Roma-2,1
2020-02-26,Roma-2,2
2020-02-27,Roma-2,1
2020-02-29,Roma-2,1
2020-03-03,Roma-2,1
2020-03-05,Roma-2,1
2020-03-09,Roma-2,2
2020-03-10,Roma-2,4
2020-03-11,Roma-2,4
2020-03-12,Roma-2,5
2020-03-14,Roma-2,4
2020-03-15,Roma-2,1
2020-03-19,Roma-2,1
2020-03-23,Roma-2,5
2020-03-25,Roma-2,2
2020-03-26,Roma-2,1
2020-03-27,Roma-2,2
2020-03-28,Roma-2,2
2020-04-10,Roma-2,2
2020-04-12,Roma-2,1
2020-04-13,Roma-2,1
2020-04-14,Roma-2,1
2020-04-16,Roma-2,1
2020-04-18,Roma-2,1
2020-04-29,Roma-2,1
2020-05-01,Roma-2,1
2020-05-02,Roma-2,1
2020-05-07,Roma-2,1
2020-05-08,Roma-2,1
2020-05-21,Roma-2,2
2020-05-23,Roma-2,2
2020-05-24,Roma-2,1
2020-05-25,Roma-2,1
2020-05-27,Roma-2,1
2020-05-29,Roma-2,3
2020-06-09,Roma-2,1
2020-06-13,Roma-2,1
2020-06-15,Roma-2,2
2020-06-19,Roma-2,1
2020-06-22,Roma-2,1
2020-06-24,Roma-2,2
2020-06-26,Roma-2,1
2020-07-04,Roma-2,1
2020-07-05,Roma-2,1
2020-07-08,Roma-2,1
2020-07-17,Roma-2,2
2020-07-20,Roma-2,1
2020-07-24,Roma-2,1
2020-07-28,Roma-2,1
2020-07-30,Roma-2,1
2020-08-01,Roma-2,2
2020-08-03,Roma-2,2
2020-08-05,Roma-2,1
2020-08-12,Roma-2,1
2020-08-14,Roma-2,1
2020-08-18,Roma-2,1
2020-08-20,Roma-2,1
2020-08-22,Roma-2,1
2020-08-26,Roma-2,1
2020-09-01,Roma-2,1
2020-09-02,Roma-2,1
2020-09-04,Roma-2,2
2020-09-05,Roma-2,1
2020-09-07,Roma-2,1
2020-09-11,Roma-2,1
2020-09-12,Roma-2,2
2020-09-17,Roma-2,1
2020-09-19,Roma-2,1
2020-09-22,Roma-2,2
2020-09-24,Roma-2,1
2020-09-26,Roma-2,1
2020-09-27,Roma-2,1
2020-09-29,Roma-2,1
2020-09-30,Roma-2,1
2020-10-01,Roma-2,1
2020-10-02,Roma-2,1
2020-10-05,Roma-2,1
2020-10-08,Roma-2,1
2020-10-12,Roma-2,1
2020-10-13,Roma-2,1
2020-10-14,Roma-2,1
2020-10-15,Roma-2,1
2020-10-19,Roma-2,1
2020-10-20,Roma-2,1
2020-10-22,Roma-2,2
2020-10-31,Roma-2,1
2020-11-04,Roma-2,1
2020-11-05,Roma-2,1
2020-11-06,Roma-2,1
2020-11-11,Roma-2,1
2020-11-13,Roma-2,2
2020-11-17,Roma-2,2
2020-11-19,Roma-2,2
2020-11-20,Roma-1,2
2020-11-21,Roma-2,1
2020-11-22,Roma-1,1
2020-11-23,Roma-1,20
2020-11-23,Roma-2,1
2020-11-24,Roma-1,21
2020-11-25,Roma-1,17
2020-11-26,Roma-1,19
2020-11-27,Roma-1,11
2020-11-27,Roma-2,1
2020-11-29,Roma-1,1
2020-11-30,Roma-1,23
2020-11-30,Roma-2,1
2020-12-01,Roma-1,15
2020-12-01,Roma-2,2
2020-12-02,Roma-1,24
2020-12-03,Roma-1,27
2020-12-03,Roma-2,1
2020-12-04,Roma-1,22
2020-12-05,Roma-1,1
2020-12-05,Roma-2,2
2020-12-06,Roma-1,2
2020-12-07,Roma-1,19
2020-12-09,Roma-1,26
2020-12-10,Roma-1,13
2020-12-11,Roma-1,39
2020-12-12,Roma-1,1
2020-12-13,Roma-1,2
2020-12-14,Roma-1,15
2020-12-14,Roma-2,4
2020-12-15,Roma-1,23
2020-12-15,Roma-2,1
2020-12-16,Roma-1,28
2020-12-17,Roma-1,23
2020-12-17,Roma-2,2
2020-12-18,Roma-1,17
2020-12-18,Roma-2,1
2020-12-19,Roma-2,1
2020-12-20,Roma-1,1
2020-12-21,Roma-1,26
2020-12-22,Roma-1,21
2020-12-23,Roma-1,13
2020-12-24,Roma-1,4
2020-12-26,Roma-1,1
2020-12-27,Roma-1,1
2020-12-28,Roma-1,29
2020-12-28,Roma-2,1
2020-12-29,Roma-1,13
2020-12-30,Roma-1,5
2020-12-30,Roma-2,1
2020-12-31,Roma-1,23
2021-01-01,Roma-1,2
2021-01-02,Roma-2,1
2021-01-04,Roma-1,19
2021-01-05,Roma-1,25
2021-01-05,Roma-2,1
2021-01-06,Roma-1,1
2021-01-07,Roma-1,27
2021-01-08,Roma-1,8
2021-01-09,Roma-1,1
2021-01-10,Roma-1,1
2021-01-11,Roma-1,33
2021-01-12,Roma-1,14
2021-01-12,Roma-2,2
2021-01-13,Roma-1,25
2021-01-13,Roma-2,1
2021-01-14,Roma-1,23
2021-01-15,Roma-1,23
2021-01-15,Roma-2,2
2021-01-16,Roma-1,1
2021-01-17,Roma-1,1
2021-01-18,Roma-1,34
2021-01-19,Roma-1,22
2021-01-19,Roma-2,1
2021-01-20,Roma-1,20
2021-01-21,Roma-1,17
2021-01-21,Roma-2,1
2021-01-22,Roma-1,25
2021-01-23,Roma-2,1
2021-01-24,Roma-1,1
2021-01-25,Roma-1,23
2021-01-26,Roma-1,16
2021-01-27,Roma-1,18
2021-01-27,Roma-2,1
2021-01-28,Roma-1,24
2021-01-29,Roma-1,15
2021-01-30,Roma-1,1
2021-01-31,Roma-1,1
2021-02-01,Roma-1,24
2021-02-02,Roma-1,23
2021-02-03,Roma-1,19
2021-02-04,Roma-1,35
2021-02-04,Roma-2,1
2021-02-05,Roma-1,19
2021-02-07,Roma-1,1
2021-02-08,Roma-1,17
2021-02-08,Roma-2,1
2021-02-09,Roma-1,26
2021-02-10,Roma-1,20
2021-02-10,Roma-2,1
2021-02-11,Roma-1,11
2021-02-12,Roma-1,21
2021-02-12,Roma-2,1
2021-02-14,Roma-1,1
2021-02-15,Roma-1,21
2021-02-16,Roma-1,18
2021-02-17,Roma-1,13
2021-02-18,Roma-1,28
2021-02-19,Roma-1,17
2021-02-20,Roma-1,1
2021-02-21,Roma-1,1
2021-02-22,Roma-1,28
2021-02-23,Roma-1,25
2021-02-24,Roma-1,12
2021-02-24,Roma-2,1
2021-02-25,Roma-1,21
2021-02-26,Roma-1,33
2021-02-26,Roma-2,2
2021-02-27,Roma-1,1
2021-03-01,Roma-1,26
2021-03-02,Roma-1,22
2021-03-03,Roma-1,23
2021-03-04,Roma-1,15
2021-03-04,Roma-2,1
2021-03-05,Roma-1,17
2021-03-06,Roma-1,1
2021-03-06,Roma-2,1
2021-03-07,Roma-1,1
2021-03-08,Roma-1,28
2021-03-09,Roma-1,18
2021-03-10,Roma-1,15
2021-03-11,Roma-1,33
2021-03-12,Roma-1,24
2021-03-13,Roma-1,1
2021-03-14,Roma-1,1
2021-03-15,Roma-1,23
2021-03-16,Roma-1,13
2021-03-17,Roma-1,20
2021-03-18,Roma-1,17
2021-03-18,Roma-2,1
2021-03-19,Roma-1,16
2021-03-20,Roma-1,1
2021-03-21,Roma-1,1
2021-03-22,Roma-1,15
2021-03-23,Roma-1,12
2021-03-24,Roma-1,17
2021-03-25,Roma-1,17
2021-03-26,Roma-1,25
2021-03-27,Roma-1,1
2021-03-28,Roma-1,1
2021-03-29,Roma-1,13
2021-03-30,Roma-1,14
2021-03-31,Roma-1,20
2021-04-01,Roma-1,19
2021-04-02,Roma-1,15
2021-04-03,Roma-1,1
2021-04-04,Roma-1,2
2021-04-06,Roma-1,17
2021-04-07,Roma-1,17
2021-04-08,Roma-1,25
2021-04-09,Roma-1,16
2021-04-09,Roma-2,1
2021-04-10,Roma-1,1
2021-04-11,Roma-1,2
2021-04-12,Roma-1,34
2021-04-13,Roma-1,20
2021-04-14,Roma-1,23
2021-04-15,Roma-1,18
2021-04-16,Roma-1,14
2021-04-18,Roma-1,1
2021-04-19,Roma-1,27
2021-04-20,Roma-1,23
2021-04-21,Roma-1,16
2021-04-22,Roma-1,13
2021-04-23,Roma-1,21
2021-04-23,Roma-2,1
2021-04-24,Roma-1,1
2021-04-26,Roma-1,18
2021-04-27,Roma-1,30
2021-04-28,Roma-1,39
2021-04-29,Roma-1,20
2021-04-30,Roma-1,27
2021-05-01,Roma-1,1
2021-05-02,Roma-1,1
2021-05-03,Roma-1,16
2021-05-04,Roma-1,21
2021-05-05,Roma-1,31
2021-05-06,Roma-1,27
2021-05-07,Roma-1,26
2021-05-08,Roma-1,1
2021-05-09,Roma-1,2
2021-05-10,Roma-1,29
2021-05-11,Roma-1,26
2021-05-12,Roma-1,32
2021-05-13,Roma-1,12
2021-05-13,Roma-2,1
2021-05-14,Roma-1,16
2021-05-16,Roma-1,1
2021-05-17,Roma-1,25
2021-05-17,Roma-2,1
2021-05-18,Roma-1,23
2021-05-19,Roma-1,27
2021-05-20,Roma-1,23
2021-05-21,Roma-1,30
2021-05-23,Roma-1,1
2021-05-24,Roma-1,34
2021-05-25,Roma-1,25
2021-05-26,Roma-1,23
2021-05-27,Roma-1,17
2021-05-28,Roma-1,41
2021-05-30,Roma-1,1
2021-05-31,Roma-1,21
2021-06-01,Roma-1,22
2021-06-03,Roma-1,29
2021-06-04,Roma-1,31
2021-06-05,Roma-1,1
2021-06-06,Roma-1,1
2021-06-07,Roma-1,23
2021-06-08,Roma-1,24
2021-06-09,Roma-1,24
2021-06-10,Roma-1,10
2021-06-11,Roma-1,24
2021-06-12,Roma-1,1
2021-06-14,Roma-1,23
2021-06-15,Roma-1,23
2021-06-16,Roma-1,34
2021-06-17,Roma-1,23
2021-06-18,Roma-1,24
2021-06-20,Roma-1,2
2021-06-21,Roma-1,29
2021-06-22,Roma-2,1
2021-06-30,Roma-1,1
2021-08-15,Roma-2,1
2021-08-30,Roma-1,1
2022-01-25,Roma-2,1
2022-01-27,Roma-2,1
2022-01-28,Roma-2,1
2022-02-10,Roma-2,1
2022-03-16,Roma-2,1
2022-03-25,Roma-2,1
2022-04-02,Roma-2,1
2022-04-13,Roma-2,1
2022-04-21,Roma-2,1
2022-08-03,Roma-2,1
2022-08-04,Roma-2,1
2022-09-06,Roma-2,1
2022-11-30,Roma-2,1
2023-01-06,Roma-2,1
2021-02-03,Paris-2,4
2021-02-04,Paris-2,2
2021-02-05,Paris-2,2
2021-02-06,Paris-2,5
2021-02-07,Paris-2,2
2021-02-08,Paris-2,4
2021-02-09,Paris-2,6
2021-02-10,Paris-2,7
2021-02-11,Paris-2,3
2021-02-12,Paris-2,4
2021-02-13,Paris-2,3
2021-02-14,Paris-2,1
2021-02-15,Paris-2,3
2021-02-16,Paris-2,8
2021-02-17,Paris-2,4
2021-02-18,Paris-2,9
2021-02-19,Paris-2,5
2021-02-20,Paris-2,3
2021-02-21,Paris-2,8
2021-02-22,Paris-2,5
2021-02-23,Paris-2,4
2021-02-24,Paris-2,4
2021-02-25,Paris-2,4
2021-02-26,Paris-2,4
2021-02-27,Paris-2,8
2021-02-28,Paris-2,3
2021-03-01,Paris-2,4
2021-03-02,Paris-2,5
2021-03-03,Paris-2,2
2021-03-04,Paris-2,4
2021-03-05,Paris-2,8
2021-03-06,Paris-2,9
2021-03-07,Paris-2,5
2021-03-08,Paris-2,16
2021-03-09,Paris-2,6
2021-03-10,Paris-2,2
2021-03-11,Paris-2,6
2021-03-12,Paris-2,6
2021-03-13,Paris-2,3
2021-03-14,Paris-2,4
2021-03-15,Paris-2,2
2021-03-16,Paris-2,4
2021-03-17,Paris-2,3
2021-03-18,Paris-2,3
2021-03-19,Paris-2,5
2021-03-20,Paris-2,4
2021-03-21,Paris-2,2
2021-03-22,Paris-2,4
2021-03-23,Paris-2,2
2021-03-24,Paris-2,2
2021-03-25,Paris-2,3
2021-03-26,Paris-2,4
2021-03-27,Paris-2,5
2021-03-28,Paris-2,4
2021-03-29,Paris-2,6
2021-03-30,Paris-2,2
2021-03-31,Paris-2,3
2021-04-01,Paris-2,1
2021-04-02,Paris-2,2
2021-04-03,Paris-2,4
2021-04-04,Paris-2,4
2021-04-05,Paris-2,3
2021-04-06,Paris-2,5
2021-04-07,Paris-2,7
2021-04-08,Paris-2,3
2021-04-09,Paris-2,5
2021-04-10,Paris-2,7
2021-04-11,Paris-2,4
2021-04-12,Paris-2,2
2021-04-13,Paris-2,4
2021-04-14,Paris-2,5
2021-04-15,Paris-2,9
2021-04-16,Paris-2,8
2021-04-17,Paris-2,2
2021-04-18,Paris-2,4
2021-04-19,Paris-2,3
2021-04-20,Paris-2,4
2021-04-21,Paris-2,3
2021-04-22,Paris-2,2
2021-04-23,Paris-2,4
2021-04-24,Paris-2,5
2021-04-25,Paris-2,4
2021-04-26,Paris-2,3
2021-04-27,Paris-2,5
2021-04-28,Paris-2,2
2021-04-29,Paris-2,4
2021-04-30,Paris-2,3
2021-05-01,Paris-2,9
2021-05-02,Paris-2,2
2021-05-03,Paris-2,3
2021-05-04,Paris-2,6
2021-05-05,Paris-2,3
2021-05-06,Paris-2,4
2021-05-07,Paris-2,3
2021-05-08,Paris-2,4
2021-05-09,Paris-2,1
2021-05-10,Paris-2,4
2021-05-11,Paris-2,5
2021-05-12,Paris-2,3
2021-05-13,Paris-2,3
2021-05-14,Paris-2,2
2021-05-15,Paris-2,10
2021-05-16,Paris-2,2
2021-05-17,Paris-2,3
2021-05-18,Paris-2,5
2021-05-19,Paris-2,5
2021-05-20,Paris-2,1
2021-05-21,Paris-2,3
2021-05-22,Paris-2,3
2021-05-23,Paris-2,4
2021-05-24,Paris-2,3
2021-05-25,Paris-2,5
2021-05-26,Paris-2,4
2021-05-27,Paris-2,6
2021-05-28,Paris-2,8
2021-05-29,Paris-2,2
2021-05-30,Paris-2,1
2021-05-31,Paris-2,4
2021-06-01,Paris-2,3
2021-06-02,Paris-2,10
2021-06-03,Paris-2,8
2021-06-04,Paris-2,4
2021-06-05,Paris-2,2
2021-06-06,Paris-2,2
2021-06-07,Paris-2,4
2021-06-08,Paris-2,3
2021-06-09,Paris-2,4
2021-06-10,Paris-2,2
2021-06-11,Paris-2,3
2021-06-12,Paris-2,5
2021-06-13,Paris-2,4
2021-06-14,Paris-2,2
2021-06-15,Paris-2,4
2021-06-16,Paris-2,5
2021-06-17,Paris-2,3
2021-06-18,Paris-2,6
2021-06-19,Paris-2,4
2021-06-20,Paris-2,1
2021-06-21,Paris-2,5
2021-06-22,Paris-2,1
2021-06-23,Paris-2,2
2021-06-24,Paris-2,2
2021-06-25,Paris-2,1
2021-06-26,Paris-2,2
2021-06-27,Paris-2,2
2021-06-28,Paris-2,3
2021-06-29,Paris-2,4
2021-06-30,Paris-2,3
2021-07-01,Paris-2,4
2021-07-02,Paris-2,2
2021-07-03,Paris-2,2
2021-07-04,Paris-2,4
2021-07-05,Paris-2,1
2021-07-06,Paris-2,1
2021-07-07,Paris-2,8
2021-07-08,Paris-2,8
2021-07-09,Paris-2,3
2021-07-10,Paris-2,3
2021-07-11,Paris-2,2
2021-07-12,Paris-2,4
2021-07-13,Paris-2,7
2021-07-14,Paris-2,3
2021-07-15,Paris-2,2
2021-07-16,Paris-2,5
2021-07-17,Paris-2,3
2021-07-18,Paris-2,2
2021-07-19,Paris-2,2
2021-07-20,Paris-2,3
2021-07-21,Paris-2,1
2021-07-22,Paris-2,4
2021-07-23,Paris-2,3
2021-07-24,Paris-2,3
2021-07-25,Paris-2,2
2021-07-26,Paris-2,4
2021-07-27,Paris-2,3
2021-07-28,Paris-2,2
2021-07-29,Paris-2,3
2021-07-30,Paris-2,2
2021-07-31,Paris-2,9
2021-08-01,Paris-2,2
2021-08-02,Paris-2,2
2021-08-03,Paris-2,3
2021-08-04,Paris-2,2
2021-08-05,Paris-2,2
2021-08-06,Paris-2,1
2021-08-07,Paris-2,4
2021-08-08,Paris-2,4
2021-08-09,Paris-2,2
2021-08-10,Paris-2,7
2021-08-11,Paris-2,2
2021-08-12,Paris-2,4
2021-08-13,Paris-2,2
2021-08-14,Paris-2,5
2021-08-15,Paris-2,3
2021-08-16,Paris-2,4
2021-08-17,Paris-2,3
2021-08-18,Paris-2,3
2021-08-19,Paris-2,2
2021-08-20,Paris-2,2
2021-08-21,Paris-2,2
2021-08-22,Paris-2,3
2021-08-23,Paris-2,3
2021-08-24,Paris-2,5
2021-08-25,Paris-2,4
2021-08-26,Paris-2,5
2021-08-27,Paris-2,2
2021-08-28,Paris-2,2
2021-08-29,Paris-2,1
2021-08-30,Paris-2,3
2021-08-31,Paris-2,3
2021-09-01,Paris-2,5
2021-09-02,Paris-2,2
2021-09-03,Paris-2,2
2021-09-04,Paris-2,2
2021-09-05,Paris-2,3
2021-09-06,Paris-2,5
2021-09-07,Paris-2,7
2021-09-08,Paris-2,5
2021-09-09,Paris-2,4
2021-09-10,Paris-2,7
2021-09-11,Paris-2,4
2021-09-12,Paris-2,4
2021-09-13,Paris-2,5
2021-09-14,Paris-2,4
2021-09-15,Paris-2,7
2021-09-16,Paris-2,2
2021-09-17,Paris-2,3
2021-09-18,Paris-2,5
2021-09-19,Paris-2,3
2021-09-20,Paris-2,3
2021-09-21,Paris-2,4
2021-09-22,Paris-2,3
2021-09-23,Paris-2,3
2021-09-24,Paris-2,9
2021-09-25,Paris-2,2
2021-09-26,Paris-2,1
2021-09-27,Paris-2,5
2021-09-28,Paris-2,7
2021-09-29,Paris-2,5
2021-09-30,Paris-2,5
2021-10-01,Paris-2,1
2021-10-02,Paris-2,5
2021-10-03,Paris-2,3
2021-10-04,Paris-2,2
2021-10-05,Paris-2,4
2021-10-06,Paris-2,4
2021-10-07,Paris-2,2
2021-10-08,Paris-2,3
2021-10-09,Paris-2,2
2021-10-10,Paris-2,2
2021-10-11,Paris-2,3
2021-10-12,Paris-2,3
2021-10-13,Paris-2,3
2021-10-14,Paris-2,3
2021-10-15,Paris-2,4
2021-10-16,Paris-2,3
2021-10-17,Paris-2,3
2021-10-18,Paris-2,3
2021-10-19,Paris-2,4
2021-10-20,Paris-2,3
2021-10-21,Paris-2,5
2021-10-22,Paris-2,6
2021-10-23,Paris-2,4
2021-10-24,Paris-2,2
2021-10-25,Paris-2,5
2021-10-26,Paris-2,5
2021-10-27,Paris-2,2
2021-10-28,Paris-2,5
2021-10-29,Paris-2,4
2021-10-30,Paris-2,2
2021-10-31,Paris-2,3
2021-11-01,Paris-2,2
2021-11-02,Paris-2,3
2021-11-03,Paris-2,2
2021-11-04,Paris-2,9
2021-11-05,Paris-2,7
2021-11-06,Paris-2,3
2021-11-07,Paris-2,4
2021-11-08,Paris-2,2
2021-11-09,Paris-2,8
2021-11-10,Paris-2,5
2021-11-11,Paris-2,7
2021-11-12,Paris-2,4
2021-11-13,Paris-2,6
2021-11-14,Paris-2,2
2021-11-15,Paris-2,7
2021-11-16,Paris-2,2
2021-11-17,Paris-2,5
2021-11-18,Paris-2,9
2021-11-19,Paris-2,3
2021-11-20,Paris-2,6
2021-11-21,Paris-2,2
2021-11-22,Paris-2,2
2021-11-23,Paris-2,8
2021-11-24,Paris-2,11
2021-11-25,Paris-2,3
2021-11-26,Paris-2,4
2021-11-27,Paris-2,4
2021-11-28,Paris-2,3
2021-11-29,Paris-2,3
2021-11-30,Paris-2,2
2021-12-01,Paris-2,4
2021-12-02,Paris-2,2
